text,label,label_confidence
"['doses', 'volumes', 'agonist', 'antagonist', 'previous', 'studies', '20', '21', '48', '52', '53', '55', 'similar', '22', '35', '62', '68', '.']",method,0.8766060452990057
"['data', 'generated', 'model', 'bayesmallows', 'permallows', 'inference', 'expected', 'mallowsbased', 'methods', 'perform', 'better', 'rank', 'aggregation', 'methods', 'considered', '.']",method,0.8766060452990057
"['antipla2r', 'antibodies', 'important', 'factor', 'occurrence', 'mn.31', 'general', 'antipla2r', 'antibodies', 'considered', 'useful', 'biomarker', 'early', 'diagnosis', 'prognosis', 'patients', 'mn', '.']",background,0.7698
"['coefficient', '\n', 'cda', '¼', 'zh', '\n', '0', '\n', 'padðzþ', 'uðzþ', '2', '\n', 'u0w0ð42', 'mþ', 'dz', '\n', '0', '\n\n', '1', '\n', '\n', '1', '\n', 'ð10þ', '\n', 'methods', 'plausible', 'results', 'west', 'wind', 'sector', 'cd', '¼', '0130', 'cda', '¼', '0132', 'close', 'values', 'found', 'literature', 'e.g.', 'amiro', '1990', 'kerzenmacher', 'gardiner', '1998', 'pinard', 'wilson', '2001', '.']",result,0.7557
"['profiles', 'introduced', 'dolan', 'moré', '8', 'manner', 'compare', 'performance', 'set', 'solvers', 's', 'test', 'p.']",background,0.6101
"['avp', 'quantified', 'previously', 'described', '9', 'use', 'antibody', 'ab', '3096', 'recently', 'produced', 'laboratory', 'final', 'dilution', '1800000', '.']",method,0.8766060452990057
"['susceptibility', 'proactive', 'interference', 'hippocampal', 'damage', 'reported', 'owen', 'butler', '1981', 'different', 'results', 'beasonheld', 'et', 'al', '.', '1999', 'zola', 'et', 'al', '.', '2000', 'suggests', 'delays', 'lasting', 'minutes', 'monkeys', 'hippocampal']",result,0.7563
"['study', 'according', 'method', 'described', 'williams', 'rakic', '1988', 'west', 'gundersen', '1990', 'observed', 'pyramidal', 'cells', 'dentate', 'granule', 'cells', 'cross', 'sections', 'middle', 'portion', 'hippocampus', 'sliced', '60', 'cross', 'sections', '8', 'lm', 'thick', 'section', '.']",method,0.8766060452990057
"['milk', 'fat', 'globuleegffactor', 'mfge8', 'named', 'lactadherin', 'pas', '67', 'sed1', 'ba46', 'p47', 'secreted', 'glycoprotein', 'described', 'milk', 'fat', 'globules', 'released', 'milk', 'mammary', 'epithelial', 'cells', '12', '.']",background,1.0
"['imagenet', 'carry', 'experiments', 'imagenet', '2012', 'classification', 'data', 'set', '5', '1', '.']",method,0.6169
"['mucus', 'provides', 'important', 'carbon', 'source', 'coralassociated', 'bacteria', 'ferrierpages', 'et', 'al', '.', '2000', 'brown', 'bythell', '2005', 'wegley', 'et', 'al', '.', '2007', 'allers', 'et', 'al', '.', '2008', 'kimes', 'et', 'al', '.', '2010', 'changes', 'production', 'rates', 'mucus', 'abiotic', 'factors', 'e.g.', 'temperature', 'andor', 'irradiance', 'piggot', 'et']",background,1.0
"['main', 'ideas', 'include', 'optimization', 'patients', 'preoperative', 'state', 'use', 'minimally', 'invasive', 'surgical', 'techniques', 'balanced', 'intravenous', 'fluid', 'therapy', 'multimodal', 'nonopioid', 'analgesia', 'early', 'mobilization', 'nutrition', '3', '4', '.']",background,0.6148
"['ir', 'z', 't', 'dynamic', 'component', 'acoustic', 'intensity', 'interaction', 'pressure', 'waves', '35', 'vi', ' ', 'piq0c0', ' ', 'b', 'describes', 'particle', 'velocity', 'beam', 'q0', 'ambient', 'density', 'medium', ' ', ' ', 'denotes', 'complex', 'conjugate', '.']",background,0.6058
"['agreement', 'previous', 'studies', 'results', 'confirm', 'likely', 'etiology', 'pediatric', 'noncardiac', 'chest', 'pain', 'musculoskeletal', '589', '.']",result,0.8766060452990057
"['activitydependent', 'increase', 'gcsf', 'concentration', 'shown', 'present', 'work', 'supports', 'notion', 'increased', 'cell', 'numbers', 'result', 'increased', 'mobilization', 'bone', 'marrow', 'gcsf', 'probably', 'potent', 'progenitor', 'cell', 'mobilizing', 'cytokine', '11', '.']",background,0.7329
"['shown', 'distended', 'region', 'intestine', 'demonstrates', 'inflammatory', 'reactions', 'cause', 'disruption', 'icc', 'network', '81617', '.']",background,0.7337
"['selective', 'attrition', 'analyses', 'revealed', 'significant', 'differences', 'project', 'site', 'race', 'ethnicity', 'gender', 'child', 'problem', 'behavior', 'dishion', 'et', 'al', '.', '2008', '.', 'models', 'tested', 'inmplus', '5.21', 'muthén', 'andmuthén', '2009', 'information', 'maximum', 'likelihood', 'fiml', 'approach', '.', 'missing', 'data', 'time', 'points', 'n651731', 'parent', 'reported', 'measures', 'n559693', 'observed', 'variables', 'including', 'speech', 'samples', 'fiml', 'accommodates', 'missing', 'data', 'provides', 'biased', 'estimates', 'listwise', 'pairwise', 'deletion', 'schafer', 'graham', '2002', '.', 'fiml', 'procedures', 'analyses', 'included', 'participants', 'missing', 'data', 'independent', 'predictor', 'estimated', 'missingness', 'e.g.', 'covariate', 'poverty', 'resulting', 'effective', 'sample', 'size', '728', '.', 'use', 'mplus', 'permitted', 'evaluation', 'multiple', 'indices', 'model', 'fit', 'including', 'chisquare', 'root', 'mean', 'square', 'error', 'approximation', 'rmsea', 'comparative', 'fit', 'index', 'cfi', 'significance', 'individual', 'paths', '.', 'j', 'abnorm', 'child', 'psychol', '2014', '4212751285', '1279']",method,0.7239
"['classic', 'paper', 'hennessy', 'milner', '1985', 'hennessy', 'milner', 'defined', 'alternative', 'nonincreasing', 'respect', 'set', 'inclusion', 'sequence', ' ', '0', 'approximants', 'bisimilarity', 'follows', '\n ', 'p', '0', 'q', 'holds', '.']",background,0.7412
"['understanding', 'roles', 'food', 'availability', 'vegetation', 'cover', 'grazing', 'intensity', 'burning', 'bird', 'nesting', 'success', 'management', 'types', 'little', 'et', 'al', '.', '2013', 'bring', 'closer', 'understanding', 'overall', 'effect', 'farming', 'practices', 'birds', 'system', 'compared', 'conservation', 'area', '.']",background,1.0
"['exclude', 'alternative', 'models', 'findings', 'consistent', 'models', 'trim5í', 'engages', 'lentiviral', 'sets', 'contacts', 'structurally', 'conserved', 'íâhairpin', 'second', 'junction', 'binding', 'sites', 'cellular', 'cofactors', '25', '78', '79', '.']",result,0.8766060452990057
"['2002', 'showed', 'significant', 'reduction', 'cpinduced', 'creatinine', 'increase', 'amg', 'mansour', 'et', 'al', '.', '2002', '.']",background,1.0
"['addition', 'lipid', 'decontamination', 'algorithm', 'regularized', 'reconstruction', 'according', 'bilgic', 'et', 'al', '53', 'performed', 'lipid', 'contamination', 'compared', 'data', 'sets', '.']",method,0.8766060452990057
"['participants', 'present', 'study', 'analysis', 'previously', 'gathered', 'data', '58', 'white', 'men', '49', 'premenopausal', 'women', 'overt', 'disease', 'recruited', 'general', 'public', 'participated', 'previously', 'published', 'exercise', 'andor', 'dietinduced', 'weight', 'loss', 'studies', 'queens', 'university', 'kingston', 'canada', '7', '2325', '.']",method,0.8766060452990057
"['eigenproblem', 'assumes', 'constraint', 'x', 'x', ' ', '14', 'results', 'normalised', 'coordinate', 'vectors', 'x', 'dimensional', 'space', '.']",background,1.0
"['shear', 'exposure', 'cell', 'lysates', 'obtained', 'erk', 'activation', 'cell', 'lysates', '10', 'μg', 'examined', 'western', 'blot', 'analysis', 'use', 'antibody', 'specific', 'active', 'phosphorylated', 'form', 'erk', 'phosphoerk', 'new', 'england', 'biolabs', 'described', 'previously', '15', '.']",method,0.7265
"['double', 'blind', 'crossover', 'pattern', 'separated', '7', 'days', 'previously', 'demonstrated', 'allow', 'suycient', 'time', 'ensure', 'evects', 'previous', 'supplementation', 'subsequent', 'blood', 'hormone', 'chemical', 'analysis', 'brown', 'et', 'al', '.', '1999', '2000b', '2002', 'king', 'et', 'al', '.', '1999', 'earnest', 'et', 'al', '.', '2000', '.']",method,0.6397
"['inasmuch', 'previous', 'studies', 'shown', 'cox2', 'induced', 'response', 'hypoxia', 'huvec', 'vitro', 'cells', 'positive', 'control', 'hypoxia', 'experiments', '19', '40', '.']",method,0.8766060452990057
"['soge', 'et', 'al', '.', '2009', 'able', 'amplify', 'fragment', '686', 'base', 'pairs', 'tetm', 'gene', '92', 'c.', 'perfringens', 'soil', 'water', 'isolates', 'carried', 'tetap', 'tetbp', 'tetm', 'gene', 'previously', 'found', 'clinical', 'strain', 'c.', 'perfringens', 'carried', 'tetbp']",result,0.8766060452990057
"['superioinferior', 'breast', 'displacement', 'positively', 'correlated', 'increases', 'exerciseinduced', 'breast', 'pain', 'bridgman', 'et', 'al', '.', '2010', 'scurr', 'et', 'al', '.', '2010', 'consequently', 'breast', 'biomechanics', 'research', 'recommendations', 'wear', 'high', 'level', 'breast', 'support', 'sports', 'bra']",background,0.735
"['ml', 'analysis', 'carried', 'raxml', '7.2.8', 'stamatakis', '2006', 'gtr', ' ', 'model', 'evolution', '.']",method,0.8766060452990057
"['mt', 'produced', 'intermediate', 'dimethylsulfide', 'dms', 'degradation', 'lomans', 'et', 'al', '.', '1999a', '2002', 'bentley', 'chasteen', '2004', 'schäfer', 'et', 'al', '.', '2010', '.']",background,0.7385
"[' ', 'bezeichner', 'hierzu', 'gibt', 'es', 'genau', 'eine', 'instanz', 'des', 'konzepts', 'identifier', 'deren', 'regulärer', 'ausdruck', 'demjenigen', 'von', 'bezeichnern', 'der', 'java', 'spezifikation', '53', 'entspricht', '.']",background,0.7661
"['effect', 'incubation', 'temperature', 'production', 'alkaline', 'enzymes', '\n', 'physical', 'factors', 'like', 'incubation', 'temperature', 'ini', '\n', 'tial', 'ph', 'aeration', 'play', 'vital', 'role', 'enzyme', 'production', 'modulate', 'bacterial', 'growth', 'gupta', 'et', 'al', '.', '2004', '.']",background,1.0
"['argument', 'given', '112', 'justifying', 'extensionality', 'phiq', 'hold', 'like', 'phip', 'p', 'q', 'extension', '.']",background,1.0
"['selective', 'attrition', 'analyses', 'revealed', 'significant', 'differences', 'project', 'site', 'race', 'ethnicity', 'gender', 'child', 'problem', 'behavior', 'dishion', 'et', 'al', '.', '2008', '.']",background,1.0
"['pfc', 'patients', 'controls', 'differ', 'respect', 'time', 'spent', 'making', 'tower', 'finding', 'consistent', 'previous', 'studies', 'andres', ' ', 'van', 'der', 'linden', '2001', 'goel', ' ', 'grafman', '1995', 'jacobs', ' ', 'anderson', '2002', 'owen', 'et', 'al', '.', '1990', 'rushe', 'et', 'al', '.', '1999', '.']",result,0.8766060452990057
"['estimates', 'genetic', 'correlations', 'ranges', 'reported', 'literature', 'veseth', 'et', 'al', '.', '1993', 'wilson', 'et', 'al', '.', '1993', 'koots', 'et', 'al', '.', '1994b', 'marshall', '1994', 'gregory', 'et', 'al', '.', '1995', 'correlation', 'fat', 'thickness', 'hot', 'carcass', 'weight', '.']",result,0.7701
"['meet', 'energetic', 'requirements', 'members', 'milton', '1984', 'janson', '1988', 'wrangham', 'et', 'al', '.', '1993', 'chapman', 'et', 'al', '.', '1995', 'previous', 'studies', 'amboseli', 'groups', 'found', 'dry', 'periods', 'associated', 'increased', 'time', 'spent', 'foraging', 'bronikowski', 'altmann', '1996', '.']",background,1.0
"['gis', 'increasingly', 'developing', 'countries', 'order', 'examine', 'potential', 'access', 'health', 'facilities', 'plan', 'location', 'new', 'treatment', 'centres', 'example', 'relation', 'treating', 'malaria', '71', '83', 'tuberculosis', '95', ' ', 'access', 'hiv', 'treatment', '94', 'planning', 'public', 'mental', 'health', 'cancer', 'resources', '7', '72', '84', 'examine', 'attendance', 'patterns', 'rural', 'clinics', '91', '.']",method,0.7312
"['plants', 'optimal', 'sources', 'choice', 'pharmaceutical', 'phytocomplexes', 'insecticidesrepellents', 'based', 'knowledge', 'isolated', 'active', 'ingredients', 'activity', 'defined', 'target', 'insects', '101718', '.']",background,0.7463
"['regard', 'open', 'studies', 'open', 'studies', 'investigating', 'cognitive', 'effects', 'rtms', 'depression', 'stimulated', 'left', 'dlpfc', 'high', 'frequency', 'rtms', 'triggs', 'et', 'al', '.', '1999', 'martis', 'et', 'al', '.', '2003', 'fabre', 'et', 'al', '.', '2004', 'oconnor', 'et', 'al', '.', '2005', 'kuroda', 'et', 'al', '.', '2006', 'bloch', 'et', 'al', '.', '2008', 'vanderhasselt', 'et', 'al', '.', '2009', 'holtzheimer', 'et', 'al', '.', '2010', 'harel', 'et', 'al', '.', '2011', 'press', 'leyman', 'et', 'al', '.', '2011', '.']",background,0.7265
"['wholecell', 'patch', 'clamp', 'configuration', 'measure', 'potassium', 'currents', 'previously', 'described', 'modifications', '4', '.']",method,1.0
"['fact', 'mammals', 'uces', 'serve', 'developmental', 'enhancers', 'de', 'la', 'callemustienes', 'et', 'al', '.', '2005', 'woolfe', 'et', 'al', '.', '2005', 'pennacchio', 'et', 'al', '.', '2006', 'visel', 'et', 'al', '.', '2008', 'prompted', 'consider', 'plausible', 'role', 'drosophila', 'uces', 'transcriptional', 'regulation', '.']",background,1.0
"['current', 'size', 'european', 'gypsy', 'population', 'estimated', 'million', '9', '.']",background,1.0
"['humans', 'crp', 'interacts', 'lowdensity', 'lipoproteins', 'ldl', 'complement', 'accelerate', 'progression', 'atherosclerotic', 'lesions', '17', '.']",background,1.0
"['dae', 'semidiscrete', 'system', 'algebraic', 'chemistry', 'equations', 'written', 'point', 'mesh', '68', '.']",background,0.6184
"['celf1', 'clip', 'previously', 'reported', 'postnatal', 'mouse', 'brain', '24', 'clipseq', 'mouse', 'c2c12', 'myoblasts', '15', '.']",background,1.0
"['precisely', 'study', 'scalar', 'field', 'polymer', 'representation', '8', '9', '10', '.']",method,0.6066
"['shown', 'vitro', 'passage', 'reduce', 'virulence', 'strain', 'genetic', 'modification', 'chalmers', 'et', 'al', '.', '2007', '.']",method,0.6137
"['ire1ask1jnk', 'signalling', 'pathway', 'cell', 'death', 'pathway', 'jnkmediated', 'phosphorylation', 'known', 'activate', 'proapoptotic', 'bcl2', 'family', 'member', 'bim', 'inhibiting', 'antiapoptotic', 'protein', 'bcl2', '2324', '.']",background,0.7433
"['study', 'knowledge', 'examine', 'antibiotic', 'timing', 'effect', 'persistent', 'bacteremia', 'significant', 'difference', 'found', 'timing', 'vancomycin', 'initiation', 'patients', 'pmrsab', 'patients', 'npmrsab.3', 'detect', 'association', 'vancomycin', 'use', 'psab', 'study', '.']",result,1.0
"['äto', 'perform', 'time', 'calibrated', 'phylogenetic', 'analysis', 'node', 'constraints', 'derived', 'santos', 'et', 'al', '.', '2009', 'software', 'beast', '1.7', 'drummond', 'rambaut', '2007', '1', 'divergence', 'dendrobates', 'truncatus', 'dendrobates', 'auratus', 'constrained', 'uniform', 'prior', 'anä']",method,0.8766060452990057
"['enormous', 'diversity', 'anamorphic', 'fungi', 'growing', 'rotten', 'wood', 'dead', 'branches', 'tropical', 'forests', 'southern', 'china', 'mycological', 'investigations', 'dealing', 'new', 'species', 'collected', 'region', 'recently', 'published', 'yuandai', '2008', 'zhang', 'et', 'al', '.', '2009', 'dai', 'et', 'al', '.', '2009', '.']",background,1.0
"['consider', 'images', 'contain', '20', 'pascal', 'classes', 'following', '48', 'objects', 'bounding', 'box', 'area', 'larger', '200', 'pixels', '.']",method,0.8766060452990057
"['investigate', 'performance', 'animals', 'nonhippocampal', 'dependent', 'task', 'novel', 'object', 'recognition', 'task', 'time', 'delays', 'hours', 'protocol', 'adapted', 'ennaceur', 'delacour', '27', '.']",method,0.8766060452990057
"['rna', 'editing', 'site', 'applied', 'glimmps', 'statistical', 'model', '24', 'snps', '400', 'kb', 'window', 'centered', 'editing', 'site', '.']",method,0.8766060452990057
"['formalize', 'shannons', 'model', '16', 'representing', 'encryption', 'system', 'permutationvalued', 'random', 'variable', '.']",method,0.6004
"['patient', 'health', 'questionnaire', ' ', '9', 'phq9', '26', 'depression', 'assessed', 'german', 'version', 'depression', 'scale', 'phq', '27', '.']",method,0.7414
"['need', 'bring', 'scientific', 'rigor', 'online', 'behavioral', 'interventions', 'outlined', 'statement', 'international', 'society', 'research', 'internet', 'interventions', '57', 'researchers', '5859', '.']",background,1.0
"['imagebased', 'models', 'yielded', 'joint', 'kinematics', 'net', 'joint', 'moments', 'hip', 'joint', 'forces', 'muscle', 'activation', 'patterns', 'bone', 'strains', 'proximallateral', 'femoral', 'shaft', 'agreement', 'earlier', 'studies', 'aamodt', 'et', 'al', '.', '1997', 'bergmann', 'et', 'al', '.', '2001', 'inman', 'et', 'al', '.', '1989', 'kadaba', 'et', 'al', '.', '1989', 'stacoff', 'et', 'al', '.', '2005', '.', 'found', 'errors', 'hipjointcentre', 'location', '2.01', 'cm', 'scaledgeneric', 'model', 'similar', '2.09', 'proximal', 'shift', 'hipjointcentre', 'location', 'reported', 'lenaerts', 'et', 'al', '.', '2009', '.', 'errors', 'flexionextension', 'moment', 'arms', 'hipspanning', 'muscles', 'investigated', 'activities', 'high', '38.9', 'table', '3', 'agrees', '36.3', 'error', 'reported', 'scheys', 'et', 'al', '.', '2008', 'gait', '.', '0.52', 'bw', 'difference', 'scaledgeneric', 'imagebased', 'hip', 'joint', 'forces', 'reported', 'lenaerts', 'et', 'al', '.', '2009', 'walking', 'compares', '0', '.']",result,0.7454
"['asymptotic', 'rates', 'match', 'obtained', 'unconditional', 'density', 'estimator', 'sriperumbudur', 'et', 'al', '.', '2017', '.']",result,0.7385
"['5', '\n', 'set', 'experiments', 'consists', 'subset', 'fedbench', 'schmidt', 'et', 'al', '.', '2011', 'benchmark', 'aims', '\n', '5see', 'schmidt', 'et', 'al', '.', '2011', 'dolby', 'et', 'al', '.', '2007', 'additional', 'information', 'datasets', '.', '\n', 'compare', 'approach', 'fedx', 'alibaba', '.']",result,0.7
"['results', 'line', 'nested', 'case', 'control', 'studies', 'survivors', 'adult', 'cancers', 'demonstrated', 'increased', 'risks', 'subsequent', 'gi', 'cancer', 'associated', 'rt', 'linear', 'radiation', 'doseäìresponse', 'relationships', 'stomach', 'cancer', 'studies', 'survivors', 'testicular', 'cancer', '55', 'hodgkin', 'lymphoma', '56', 'testicular', 'cancer', 'hodgkin', 'lymphoma', '57', 'cervical', 'cancer', '58', 'esophageal', 'cancer', 'survivors', 'hodgkin', 'lymphoma', '59', 'breast', 'cancer', '60', 'pancreatic', 'cancer', 'hodgkin', 'lymphoma', 'survivors', '61', '.']",result,0.8766060452990057
