string,label,label_confidence,length
"Haploid and uniparentally inherited cpDNA is usually thought to be a
single ‘locus’ that is nonrecombining (Petit et al. 2005).",background,1.0,Short
"At the start of a simulation run, the simulator does not immediately exhibit typical behaviour of the system, primarily due to starting conditions [13, 12, 11].",background,1.0,Short
"However, previous work has demonstrated that the assumption of a cylindrical shape provides a useful approximation [9,31].",background,0.7592,Short
"good accommodation for the additive channel noise in the transmission system, if a optimum step size is applied [34,56].",background,1.0,Short
"For the actual imaging experiments reported, we used 720 5 nm illumination (see Schiessl and McLoughlin 2003a for details).",method,,Short
", 2008; Cahill, 2006; Camarata and Woodcock, 2006) and animals (Clark et al., 2000a,b; Fitch et al., 1993b; Herman et al., 1997).",background,0.7615000000000001,Short
The terms (words and phrases) in the web pages are stemmed and filtered through the stop list [12].,background,1.0,Short
This finding is consistent with those from a previous study on Giardia infection in Peru (19).,result,0.7311000000000001,Short
"PCR surveys have demonstrated their value for preliminary identification of Hox genes in various animals [6,11,12,24].",background,0.7636000000000001,Short
"32] using the fibreoptic-based PMOD5000 instrument (Oxygen Enterprises Ltd, Philadelphia, PA, USA) [33] and the novel oxygen microsensor [34].",method,,Short
"However, hypocapnic responses of central airways appear to involve an additional contribution of cholinergic reflexes [3, 5].",background,0.7604000000000001,Short
"Motivation Today, camera identification based on sensor fingerprint is a mature area of research [1, 7, 10, 17].",background,1.0,Short
"We use the parallel prefix sum, filter and integer sorting routines from the Problem Based Benchmark Suite [26].",method,,Short
"For pancreatic cancer, current existing molecular imaging techniques include positron emission tomography (PET) [5–8], single-photon emission",background,0.7438,Short
"This effect is virtually identical to what was reported for cells treated with cyclodextrin (Pontier et al., 2008; Allen et al., 2009).",result,0.7649,Short
Results from a RCT assessing in-person post-test genomic counseling on 199 OSU-CMPC participants were published previously [18].,background,1.0,Short
certain qualitative and quantitative performance metrics as explained in RFC 2501 [3].,background,0.7479,Short
"Homogeneity of trials was assessed visually [29] because heterogeneity tests have been shown to be unhelpful [30, 31].",background,1.0,Short
"Novel environment 3 is not illustrated in the figures, but details can be found in Wilson et al. (2005).",background,0.7659,Short
"1), and the products were assembled with SacIdigested pWAV7 using the CBA protocol (Gibson et al., 2009).",method,,Short
"05], and the shape factor, C (reflecting the maintained initial rate of licking), was significantly increased by SDA [F(1,11), 5 18.",background,0.7438,Short
"We used 12 SRNs in each condition, mirroring the number of subjects used by Slobin and Bever (1982).",method,,Short
"Their most characteristic feature is a high amount of Enk- and GABA-IR neurons projecting to ndCP and further to tectum [9–11, 26, 47, 78].",background,0.7274,Short
ioral disorders and social phobias in children of these patients are significantly higher than healthy controls (25).,background,1.0,Short
Reported t-statistics are based on standard errors estimated using the Huber (1967) – White (1980) procedure.,method,1.0,Short
Another mass transfer technique for film cooled endwalls was applied by Friedrichs et al. (1996) using the Ammonia-Diazo method for discrete hole film cooling.,method,0.7415,Short
"The physical factors like incubation temperature, initial pH and aeration play a vital role in enzyme production as they modulate bacterial growth (Gupta et al., 2004).",background,1.0,Short
"Maturation of the locomotor network is delayed in monoamine oxidase A-deficient (Tg8) neonatal mice that display high 5-HT levels in the CNS (Cazalets et al., 2000).",background,1.0,Short
"We have previously published cortical abnormalities in a smaller sample than reported here (Ballmaier et al, 2004a, b, c).",background,0.75,Short
Tuch et al [47] gave the first treatment of separation logic that unified the byte-level and logical views of memory in Isabelle/HOL.,background,1.0,Short
"MD simulations show atomistic models of many stable misfolded hairpins, triplexes and GQs (60,61).",background,0.7299,Short
"Data from 2 studies not considered in the Cal-20 bet and Landry analysis, Verity and Vernet (1992) and Olson and Strom (2002) were included.",method,,Short
The study by Abeler et al. (2010) has demonstrated this for the case of implicit work contracts.,background,0.7685000000000001,Short
", tingling or itching) associated with stimulation without any after-effects of stimulation being induced (Nitsche and Paulus, 2000).",background,1.0,Short
"To identify V1 for recording, we used transcranial imaging of callosal connections (Wang et al., 2007).",method,0.6004,Short
"Studies also demonstrated that increasing expression of MIF protein was associated with poor prognosis in NPC patients [37,38].",result,,Short
"The systemic arterial section consists of the aortic, thoracic and abdominal compartment and is modelled as described in [14, 65] with RLC circuits (Fig.",method,,Short
"At the server, we adopt some techniques in VAST system [3, 4] for building a prototype fast.",method,,Short
Apocynin is an effective inhibitor of NADPH oxidase [17] by preventing p47phox assembly to the enzyme core [18].,background,0.7676000000000001,Short
[2] proposed two metrics to generalize FTLE in uncertain unsteady flows: D-FTLE and FTLE-D.,background,0.7453000000000001,Short
"Src family kinases also play important roles in the spatial control of ROS production by cells through regulation of NADPH oxidases (11, 12, 14, 24).",background,1.0,Short
"Among them one of the most widely used is the residual network (ResNet) [8], which uses short cut to alleviate training difficulties of very deep networks.",background,0.7268,Short
"This situation has been described for emerging CXCR4-using viruses later in disease progression, and was found to correlate with a decline of diversity [13].",background,0.7506,Short
", 2012), and the presence and type of vegetation (Huett et al., 2005; Gottschall et al., 2007; Comin et al., 1997).",background,1.0,Short
"Cyclin A and PCNA expression have been shown to be up-regulated during S phase in numerous cells, including hepatocytes (24, 27, 28).",background,1.0,Short
"3 China’s role in Apple’s global supply chain (e.g., Linden et al., 2009; Dedrick et al., 2010) have received a great deal of attention.",background,1.0,Short
"In fact, their basis are MP grammars, where multiset transformations are regulated by functions in a deterministic way [19].",background,1.0,Short
"subtilis perRBS mutant, the expression level of fur is known to be less than one-third of those of katA, mrgA, and ahpC (Fuangthong et al., 2002; Faulkner et al., 2012).",background,1.0,Short
"Immunoprecipitation and western blot Protein extraction, western blots and immunoprecipitations were performed as previously described (Pentimalli et al., 2008).",method,0.6013000000000001,Short
"The cluster goodness can be additionally evaluated through measuring the purity, entropy and F-Measure [23, 24, 25].",background,0.6023000000000001,Short
"Amino acid residues involved in the iron binding site of dioxygenases (Britsch et al., 1993) are conserved in the above-mentioned dioxygenases (asterisks in Figure 3).",background,1.0,Short
"Mechanistically, gametic and somatic DMRs both require the maintenance of DNA methylation by DNMT1 (Caspary et al., 1998; Bhogal et al., 2004).",background,0.7563000000000001,Short
"The first experiment was purposed for foreign language education (Kanda et al., 2004 d), but there was no mechanism for long-term interaction implemented in Robovie.",background,0.742,Short
"The caeca of chicks are the intestinal organs that contain the highest loads of the bacterium (Beery et al.,
1988; Hendrixson and DiRita, 2004).",background,1.0,Short
"NP3L [10] is consistently outperformed by our methods, while for UPnP [8] our NPnLupC outperforms it in the noisy cases.",method,0.6107,Short
"Only 15% cases undergoing cataract surgery in 1995 had IOL implantation while almost 90% of cases had IOL implantation in 2006 [24, 38].",background,0.7429,Short
"In the ISO standard (Bunt et al., 2012), FSs can theoretically be discontinuous or run across turn boundaries.",background,0.7648,Short
"Ramirez et al. (2015) reported a lower LOD, thus higher analytical sensitivity, of kDNA PCR compared to Sat-DNA PCR tests for T. cruzi VI.",result,0.6197,Short
"[24] showed that, for this choice of joint feature vector, loss-augmented inference can be performed optimally using an efficient greedy algorithm.",method,1.0,Short
